lat,lng,hour,day_of_week,month,is_weekend,is_night,is_late_evening,dist_to_risk_zone_km,dist_to_safe_zone_km,incident_count_500m,lighting_score,population_density,police_presence,user_speed_ms,risk_score,risk_label
26.98848260403805,75.71265620133681,2,3,2,0,1,1,11.8881,11.8309,3,0.371,0.189,0.431,4.54,0.608,1
26.83139545331997,75.75323950628928,8,0,6,0,0,0,7.6236,9.754,4,0.995,0.94,0.236,0.62,0.085,0
26.849258071334003,75.7497033006101,0,4,4,0,1,1,5.8607,8.1571,1,0.151,0.147,0.228,1.31,0.6,1
26.999489445929942,75.70785210708834,15,3,11,0,0,0,13.093,13.0851,1,0.848,0.473,0.696,0.13,0.151,0
26.82185144006658,75.73552265366027,3,0,1,0,1,1,9.2785,11.5781,4,0.391,0.28,0.615,0.08,0.587,1
26.96957213881201,75.78214422900055,8,6,1,1,0,0,5.6845,5.3716,3,0.698,0.321,0.79,0.54,0.156,0
26.86738528944569,75.69525872456909,21,4,1,0,0,1,8.9653,11.373,1,0.758,0.977,0.619,2.45,0.168,0
26.97466080213789,75.8689568333835,3,1,9,0,1,1,10.208,8.2099,1,0.452,0.183,0.438,0.85,0.575,1
26.93198490804676,75.7091209749536,0,3,10,0,1,1,7.7392,8.946,2,0.266,0.265,0.241,0.33,0.651,2
26.986639080404498,75.71396548386933,16,6,5,1,0,0,11.6401,11.5831,2,0.788,0.334,0.389,0.27,0.158,0
26.993863343995912,75.88640655451391,15,3,6,0,0,0,13.0447,11.0536,2,0.892,0.491,0.719,3.36,0.104,0
26.907052135020635,75.74031833379851,19,3,6,0,0,0,3.4445,5.2486,3,0.71,0.376,0.793,4.75,0.166,0
26.950978620789428,75.83688938791813,11,5,6,1,0,0,5.7831,3.7856,2,0.637,0.578,0.561,0.87,0.169,0
26.988809996081592,75.84167842487643,10,6,4,1,0,0,9.2295,7.4147,2,0.782,0.505,0.76,4.76,0.09,0
26.976924044238846,75.82788293935116,11,5,7,1,0,0,7.297,5.574,4,0.619,0.385,0.378,0.6,0.233,0
26.955584546984426,75.88157891596988,12,4,1,0,0,0,10.3903,8.4375,3,0.867,0.792,0.303,2.79,0.143,0
27.011906456789756,75.8696895561345,11,6,6,1,0,0,13.1456,11.2497,6,0.932,0.477,0.538,1.04,0.16,0
26.874450000293415,75.8583854161315,3,0,8,0,1,1,8.6641,4.5971,4,0.32,0.269,0.762,0.87,0.646,1
26.873339522714637,75.70908140706482,22,3,12,0,1,1,7.295,9.7046,1,0.36,0.265,0.426,1.65,0.597,1
26.980186205527698,75.83254557763645,4,0,10,0,1,1,7.874,6.107,2,0.216,0.212,0.528,4.71,0.634,1
26.858834597061662,75.79117804718882,3,6,9,1,1,1,4.9422,4.7119,2,0.286,0.397,0.786,0.8,0.608,1
26.929746916990467,75.86068777015858,8,5,4,1,0,0,7.3712,5.6264,2,0.844,0.805,0.407,0.87,0.099,0
26.979444685620916,75.70747015351245,11,3,10,0,0,0,11.3975,11.5716,4,0.854,0.72,0.633,0.29,0.168,0
26.820898464583813,75.8154487920108,21,5,8,1,0,1,9.9345,7.6869,1,0.616,0.397,0.363,4.28,0.3,0
26.825171114853212,75.74515360160613,16,3,11,0,0,0,8.5415,10.7534,3,0.896,0.592,0.282,0.59,0.155,0
26.879811280407292,75.8081256441201,6,0,11,0,0,1,4.1909,1.7368,1,0.805,0.589,0.319,1.24,0.239,0
27.005381132565173,75.84520432409559,10,0,11,0,0,0,10.9943,9.2348,1,0.632,0.395,0.35,0.45,0.135,0
26.85855404528786,75.74743573915673,11,6,1,1,0,0,5.0442,7.4366,0,0.711,0.782,0.342,0.38,0.055,0
26.91239429723941,75.85569654557446,23,2,11,0,1,1,6.79,4.6775,0,0.317,0.302,0.555,4.2,0.581,1
26.823861518505694,75.75948879384474,14,1,10,0,0,0,8.3117,9.9504,3,0.712,0.835,0.483,1.59,0.142,0
26.83305830354515,75.85849240668665,15,3,12,0,0,0,11.8186,7.6292,4,0.645,0.314,0.748,0.85,0.153,0
26.905559995699598,75.70242502266923,19,6,2,1,0,0,7.5476,9.4517,0,0.796,0.656,0.548,2.14,0.104,0
26.898999337510304,75.81600661170748,11,3,8,0,0,0,3.2971,1.0929,1,0.757,0.53,0.343,0.16,0.132,0
26.91985763724118,75.75453100882041,21,6,12,1,0,1,2.9723,3.7304,4,0.99,0.92,0.483,0.56,0.168,0
26.97360408543325,75.70112372229025,3,5,7,1,1,1,11.3524,11.7326,2,0.382,0.318,0.41,1.32,0.704,2
26.917030654693452,75.810931420197,9,4,4,0,0,0,1.7988,1.4433,1,0.999,0.672,0.402,2.5,0.11,0
26.85898165605987,75.86268509987951,22,1,9,0,1,1,10.1153,5.8569,0,0.342,0.254,0.391,3.5,0.569,1
26.96429989937552,75.7702317485289,18,6,12,1,0,0,5.6337,5.8293,4,0.644,0.996,0.783,2.95,0.123,0
26.91361216972729,75.73874257470749,16,0,3,0,0,0,3.8783,5.3916,2,0.781,0.636,0.599,1.45,0.155,0
26.885912365048366,75.76924351824113,15,6,2,1,0,0,1.3444,3.5583,1,0.757,0.78,0.447,4.74,0.178,0
26.843153549984276,75.78478886819788,9,6,11,1,0,0,6.3054,6.505,4,0.645,0.755,0.343,1.77,0.2,0
26.927786317561413,75.77039771400126,17,6,8,1,0,0,2.7447,2.5371,1,0.889,0.788,0.509,0.65,0.107,0
26.914510060645604,75.6991353811719,5,3,2,0,1,1,8.0766,9.7891,5,0.314,0.303,0.368,0.44,0.607,1
26.871027219856547,75.83524769012774,15,5,9,1,0,0,7.0362,2.7018,1,0.809,0.569,0.38,1.44,0.099,0
26.8982903984858,75.83510305793648,7,1,4,0,0,0,5.0618,1.9124,4,0.998,0.633,0.631,2.26,0.122,0
27.011563243721174,75.73076316992739,5,6,11,1,1,1,12.4152,12.6223,1,0.173,0.32,0.203,4.41,0.71,2
26.900581010743267,75.75357222144939,22,0,2,0,1,1,1.8459,3.967,0,0.469,0.319,0.402,0.15,0.526,1
26.849326858961817,75.84455466264625,13,5,1,1,0,0,9.4623,5.2737,3,0.781,0.797,0.241,0.93,0.143,0
26.885760707747405,75.78333979785455,5,2,7,0,1,1,2.0095,2.9895,2,0.156,0.268,0.305,4.41,0.648,1
26.882206413801203,75.85349743439899,8,1,12,0,0,0,7.7305,3.8175,1,0.846,0.776,0.25,0.76,0.049,0
26.875685760671228,75.75438906658385,8,5,8,1,0,0,3.0228,5.4729,1,0.612,0.521,0.695,1.02,0.128,0
26.906205512569322,75.837657766162,21,0,11,0,0,1,4.9764,2.6603,1,0.683,0.432,0.505,0.06,0.223,0
26.933838988208635,75.75823013510632,4,4,11,0,1,1,4.0108,4.0094,6,0.4,0.21,0.635,0.94,0.606,1
27.004159019044334,75.72927708835117,23,3,2,0,1,1,11.8527,12.0507,3,0.157,0.378,0.781,2.64,0.63,1
26.828923486160264,75.76409372359129,22,2,4,0,1,1,7.6955,9.1908,2,0.325,0.303,0.279,0.28,0.54,1
26.96457848992483,75.75350170736776,18,6,10,1,0,0,6.7604,6.9007,2,0.771,0.821,0.544,1.61,0.071,0
26.84858654556695,75.80381175878195,2,5,6,1,1,1,6.646,4.9356,0,0.448,0.218,0.45,0.6,0.676,2
26.940900814561182,75.77728169380701,12,5,12,1,0,0,3.0414,3.3533,2,0.743,0.587,0.389,0.16,0.094,0
26.84722124085355,75.73762754876574,23,5,7,1,1,1,6.6844,9.0963,4,0.388,0.282,0.517,1.71,0.706,2
26.965548084840908,75.82091640546301,20,5,9,1,0,1,5.817,4.1277,3,0.604,0.386,0.245,0.93,0.259,0
26.937382807227426,75.72533484519906,13,6,4,1,0,0,6.6098,7.4161,1,0.931,0.846,0.432,4.83,0.038,0
26.97518734104261,75.79647108687533,7,2,2,0,0,0,6.128,5.2358,1,0.669,0.904,0.564,0.54,0.096,0
26.83396733396505,75.70706849833373,9,0,2,0,0,0,9.9656,12.4542,4,0.734,0.491,0.539,1.63,0.125,0
26.94321246479146,75.84496142060529,2,2,12,0,1,1,6.115,4.1486,3,0.379,0.173,0.255,0.2,0.635,1
26.818147460333623,75.74519134096784,18,1,12,0,0,0,9.2816,11.4587,0,0.902,0.652,0.323,2.78,0.108,0
26.91700452941373,75.74246995741105,3,4,6,0,1,1,3.7132,5.0023,2,0.207,0.2,0.579,2.11,0.571,1
26.855620119532503,75.87294253690384,4,6,6,1,1,1,11.2213,7.007,4,0.352,0.219,0.455,1.11,0.756,2
26.82617248383852,75.72592075229394,12,4,12,0,0,0,9.3545,11.7485,4,0.745,0.943,0.5,2.59,0.106,0
26.817401394067183,75.80297203724565,0,2,1,0,1,1,9.6661,8.2771,6,0.481,0.269,0.771,2.89,0.568,1
26.84545196292793,75.75802919520254,18,4,4,0,0,0,5.9823,8.1105,1,0.842,0.606,0.234,7.43,0.109,0
26.982615000864346,75.70209085845224,12,3,6,0,0,0,12.043,12.2557,2,0.865,0.937,0.392,0.23,0.123,0
26.878715505928074,75.73380675781209,11,6,11,1,0,0,4.5521,7.0169,1,0.719,0.57,0.366,1.2,0.12,0
26.96731820622212,75.87098173538494,4,4,11,0,1,1,9.9357,7.9359,0,0.429,0.381,0.612,11.26,0.5,1
26.978461988316994,75.82204050093537,19,4,4,0,0,0,7.1498,5.5428,2,0.676,0.422,0.628,2.49,0.158,0
26.912683133455552,75.72330768913777,3,3,1,0,1,1,5.4331,7.1032,6,0.26,0.157,0.48,3.0,0.627,1
26.988484406483984,75.8011115103081,17,6,8,1,0,0,7.632,6.5663,1,0.638,0.735,0.703,4.14,0.13,0
26.85258774402947,75.72630434293214,10,1,5,0,0,0,6.9953,9.4825,1,0.874,0.673,0.453,1.16,0.138,0
26.9846886399794,75.86029677277635,7,3,11,0,0,0,10.2025,8.2474,1,0.999,0.402,0.509,0.61,0.101,0
26.87338663882053,75.8666773281242,14,1,10,0,0,0,9.4906,5.4996,2,0.865,0.564,0.792,0.19,0.066,0
26.95228462283731,75.83902992047075,9,1,12,0,0,0,6.0604,4.0623,1,0.724,0.537,0.335,3.8,0.093,0
26.893855564815663,75.8368206289682,21,6,12,1,0,1,5.4746,1.9155,0,0.951,0.794,0.244,4.51,0.164,0
26.942847866778063,75.86370667490377,1,4,6,0,1,1,8.0371,6.1296,2,0.203,0.334,0.758,0.15,0.53,1
26.97698701229455,75.76462052065081,9,4,12,0,0,0,7.1683,7.2508,1,0.739,0.98,0.786,0.81,0.113,0
26.872372689947927,75.85819621905341,3,2,12,0,1,1,8.7838,4.6695,2,0.178,0.382,0.329,9.62,0.56,1
26.814404156678044,75.86145870921541,18,3,11,0,0,0,13.5234,9.5702,2,0.83,0.576,0.49,1.99,0.137,0
27.00451984827061,75.81831068268787,6,3,5,0,0,1,9.732,8.323,1,0.791,0.482,0.426,3.69,0.263,0
26.93795849564007,75.80386818839882,22,3,1,0,1,1,2.2232,1.1152,4,0.392,0.322,0.259,0.33,0.635,1
26.924197915649323,75.85162579811714,10,1,12,0,0,0,6.3027,4.6651,1,0.665,0.617,0.514,3.9,0.15,0
27.010478128105817,75.70304391827507,6,6,12,1,0,1,14.3195,14.3523,0,0.634,0.677,0.36,2.3,0.183,0
26.833038279912426,75.77933309399859,7,5,12,1,0,0,7.2848,7.7688,3,0.925,0.695,0.502,0.2,0.136,0
26.82432675647948,75.74283835392993,1,6,3,1,1,1,8.7158,10.9512,0,0.312,0.301,0.735,2.65,0.682,2
26.96458996657689,75.74691462065849,15,5,7,1,0,0,7.2792,7.325,3,0.881,0.358,0.648,0.31,0.097,0
26.916181108392294,75.80359539213244,9,6,11,1,0,0,1.044,1.6906,0,0.806,0.674,0.231,2.49,0.167,0
26.971291842765062,75.74946442595999,5,0,9,0,1,1,7.6133,7.7698,4,0.119,0.29,0.446,4.8,0.626,1
26.894509670199586,75.79250010860979,12,2,7,0,0,0,1.8114,2.068,3,0.936,0.668,0.663,0.11,0.153,0
26.91719188596199,75.77718311763732,21,3,6,0,0,1,1.389,1.2426,0,0.897,0.392,0.315,0.27,0.222,0
26.94478275601344,75.74146880895432,12,3,2,0,0,0,6.0824,6.229,1,0.8,0.652,0.42,1.37,0.102,0
26.976933049396898,75.69322279349824,16,5,5,1,0,0,12.2227,12.6633,3,0.718,0.731,0.661,1.2,0.128,0
26.824171296953537,75.87209919612557,9,5,4,1,0,0,13.6017,9.3185,3,0.892,0.662,0.476,0.12,0.168,0
26.979881793975686,75.84597761359728,22,6,9,1,1,1,8.7292,6.8268,1,0.329,0.357,0.761,0.63,0.653,2
26.957180559978696,75.73257842903665,12,0,3,0,0,0,7.7722,7.8487,1,0.88,0.905,0.727,2.22,0.041,0
26.94460807537085,75.86015334543417,10,6,10,1,0,0,7.7307,5.7984,6,0.944,0.699,0.223,2.02,0.164,0
26.86743093183746,75.8813766280094,1,6,12,1,1,1,11.2239,7.2588,0,0.478,0.165,0.426,1.08,0.664,2
26.855521841747343,75.88452036864551,9,3,11,0,0,0,12.2459,8.1202,2,0.791,0.962,0.362,0.31,0.096,0
26.998478613930242,75.78465812488612,5,4,3,0,1,1,8.7864,8.1049,3,0.161,0.157,0.251,0.72,0.615,1
26.92213825324187,75.75275788434514,14,5,8,1,0,0,3.2927,3.9836,2,0.755,0.48,0.529,2.67,0.174,0
26.915459338903474,75.8582833183054,9,1,4,0,0,0,7.0425,5.1033,1,0.698,0.77,0.785,0.94,0.067,0
26.986225886859117,75.72722239190858,6,6,12,1,0,1,10.5185,10.5652,1,0.608,0.616,0.594,0.31,0.259,0
26.838147296482397,75.79404156157433,6,5,11,1,0,1,7.1596,6.4366,3,0.677,0.925,0.449,1.3,0.195,0
27.0113789593002,75.87190953656787,0,2,12,0,1,1,13.2575,11.3499,0,0.32,0.364,0.458,1.15,0.531,1
26.818165667031067,75.84535666717075,18,0,11,0,0,0,12.0637,8.4558,2,0.914,0.856,0.532,4.7,0.042,0
26.96972533292872,75.79901682846413,4,3,7,0,1,1,5.5375,4.5749,1,0.22,0.36,0.673,2.07,0.521,1
27.003366127948663,75.74838802647508,21,6,3,1,0,1,10.6019,10.6344,2,0.861,0.323,0.261,2.57,0.221,0
26.90110134466108,75.73696651015547,1,0,6,0,1,1,3.6828,5.7261,1,0.402,0.142,0.703,2.17,0.547,1
26.9856973086941,75.72452625573527,15,1,1,0,0,0,10.6945,10.712,1,0.753,0.991,0.297,3.56,0.103,0
26.815562826122374,75.87627803858754,3,4,11,0,1,1,14.5865,10.3582,3,0.257,0.292,0.427,2.46,0.636,1
26.854278579729613,75.76828838165656,10,4,7,0,0,0,4.8568,6.7878,2,0.614,0.533,0.423,0.21,0.114,0
26.927481096873745,75.74760532026575,4,5,12,1,1,1,4.1095,4.7134,0,0.444,0.284,0.303,4.01,0.615,1
26.857889146307254,75.86622681139946,12,1,1,0,0,0,10.49,6.2477,2,0.724,0.324,0.25,0.23,0.216,0
26.8932071956075,75.6938059514573,3,1,7,0,1,1,8.4743,10.5943,1,0.194,0.165,0.657,0.0,0.58,1
26.8297742332805,75.79777492020091,15,2,12,0,0,0,8.1766,7.1257,1,0.784,0.699,0.349,2.9,0.097,0
26.962269302828805,75.80310314580176,19,1,11,0,0,0,4.7773,3.6628,2,0.929,0.848,0.783,0.2,0.076,0
26.910733796788698,75.82147442309603,23,3,12,0,1,1,3.1135,2.3073,3,0.22,0.214,0.223,0.67,0.597,1
26.903885595967115,75.77946495277975,21,5,2,1,0,1,0.1372,1.2844,9,0.941,0.364,0.789,1.29,0.473,1
26.8832656111537,75.69037403654175,20,3,5,0,0,1,8.9885,11.2343,1,0.822,0.391,0.606,3.72,0.23,0
26.871780289445045,75.71157846509718,20,5,8,1,0,1,7.1079,9.5381,0,0.893,0.74,0.486,0.22,0.139,0
26.97543446073733,75.78327029360408,11,0,2,0,0,0,6.2895,5.8513,4,0.701,0.991,0.401,2.45,0.182,0
26.976319229353727,75.80682076182613,3,0,2,0,1,1,6.3876,5.1535,1,0.297,0.387,0.743,0.36,0.523,1
26.930162263111196,75.7827860984506,15,5,11,1,0,0,1.7636,2.0343,0,0.748,0.968,0.771,1.64,0.09,0
26.856781256171793,75.83569054528412,16,1,1,0,0,0,8.1768,4.0779,0,0.688,0.304,0.431,3.8,0.193,0
26.945951195076113,75.83627333708529,18,4,10,0,0,0,5.4117,3.4117,2,0.799,0.362,0.645,0.5,0.102,0
26.908011589765078,75.70222181555992,15,2,12,0,0,0,7.605,9.4562,2,0.986,0.877,0.266,2.76,0.066,0
26.962457704329793,75.84745895847053,23,0,10,0,1,1,7.4911,5.5017,1,0.445,0.211,0.248,0.06,0.526,1
26.813241184256604,75.75268918847857,5,3,8,0,1,1,9.6024,11.3321,1,0.36,0.398,0.741,0.58,0.561,1
26.999772652657004,75.86857284740911,20,5,7,1,0,1,12.0457,10.112,3,0.795,0.338,0.799,0.89,0.298,0
26.967024198380184,75.76955819073817,9,4,3,0,0,0,5.9347,6.0861,0,0.695,0.771,0.698,7.77,0.047,0
26.84358946907699,75.69578789533803,3,2,2,0,1,1,10.2144,12.7091,2,0.319,0.245,0.395,1.93,0.588,1
26.879352634696918,75.825070177024,22,6,9,1,1,1,5.6123,1.309,3,0.267,0.329,0.686,0.79,0.708,2
26.899279239214685,75.85100449635638,5,3,12,0,1,1,6.6283,3.5923,3,0.268,0.217,0.288,0.14,0.601,1
26.90413808821564,75.7596633878872,0,3,9,0,1,1,1.3344,3.2018,0,0.332,0.161,0.327,0.26,0.636,1
26.831431858482805,75.73857144983678,17,6,9,1,0,0,8.1712,10.4895,1,0.778,0.54,0.716,3.17,0.158,0
26.918182346593092,75.80237941871151,15,0,9,0,0,0,0.8436,1.5608,3,0.818,0.357,0.67,8.44,0.225,0
26.972607946046296,75.735646960099,18,4,12,0,0,0,8.8036,8.8055,2,0.785,0.301,0.533,1.24,0.197,0
26.956454380556885,75.7125012343758,20,0,4,0,0,1,9.1013,9.6357,4,0.759,0.71,0.663,0.27,0.289,0
26.860272973817796,75.77684853628747,21,0,3,0,0,1,4.2561,5.8164,0,0.82,0.567,0.35,8.47,0.196,0
26.895259272718782,75.7799206528962,19,5,3,1,0,0,1.0813,2.0714,0,0.757,0.535,0.479,3.88,0.17,0
26.933947865143928,75.69482741795039,0,4,8,0,1,1,9.2491,10.5394,2,0.318,0.207,0.796,1.99,0.546,1
26.83293464908951,75.69544395587431,10,0,1,0,0,0,10.984,13.4819,0,0.872,0.898,0.294,1.03,0.05,0
26.941303618237615,75.72383557634474,4,4,4,0,1,1,7.0258,7.7407,4,0.393,0.319,0.213,12.74,0.651,2
26.836350416254525,75.79601335485904,20,1,2,0,0,1,7.4274,6.5232,3,0.614,0.504,0.223,0.3,0.305,0
26.961417013623606,75.78090338000115,17,2,1,0,0,0,4.8563,4.7531,1,0.727,0.799,0.419,0.86,0.075,0
26.93136497521305,75.84920772120384,2,0,9,0,1,1,6.1479,4.3547,1,0.435,0.14,0.483,0.61,0.605,1
26.95990863958971,75.80058179659359,9,2,9,0,0,0,4.473,3.4806,2,0.884,0.645,0.581,0.09,0.068,0
26.930274095186398,75.77918578061659,5,3,11,0,1,1,2.0933,2.1789,1,0.353,0.137,0.461,1.48,0.556,1
26.97650996569847,75.69865391651378,0,1,5,0,1,1,11.7755,12.1433,6,0.281,0.269,0.239,4.78,0.676,2
26.935917135581875,75.87259270729412,1,4,5,0,1,1,8.7921,6.9788,2,0.332,0.249,0.787,3.8,0.586,1
26.88893523343803,75.82050816083094,21,4,8,0,0,1,4.4617,0.131,1,0.78,0.449,0.5,2.55,0.182,0
26.965475941863733,75.69129879840168,4,4,8,0,1,1,11.5071,12.1763,4,0.127,0.314,0.507,0.81,0.608,1
26.8363516426221,75.74632849944172,22,2,9,0,1,1,7.3301,9.5885,2,0.245,0.378,0.498,1.1,0.535,1
26.932203016426577,75.80787378721334,11,4,9,0,0,0,1.969,0.3398,4,0.727,0.523,0.594,1.19,0.2,0
26.889286113331142,75.73162151546248,16,1,12,0,0,0,4.3684,6.6917,1,0.679,0.452,0.21,2.52,0.147,0
26.816934266376368,75.76130150889317,3,5,1,1,1,1,9.0499,10.4033,5,0.216,0.316,0.792,3.49,0.727,2
26.829430522871785,75.76017582199997,7,0,4,0,0,0,7.6889,9.4497,0,0.725,0.481,0.433,3.63,0.087,0
26.873612789770725,75.73952344886432,4,2,4,0,1,1,4.3326,6.8308,1,0.198,0.384,0.452,0.24,0.571,1
26.849286380372273,75.73052612850027,4,4,9,0,1,1,6.9596,9.423,1,0.388,0.342,0.437,2.34,0.54,1
26.845215464727275,75.76673361226625,6,4,6,0,0,1,5.8703,7.7246,1,0.862,0.82,0.716,0.22,0.118,0
26.827053273804434,75.87212336075723,8,1,12,0,0,0,13.3949,9.0716,4,0.937,0.881,0.435,0.8,0.133,0
26.81763362766759,75.85928977970367,19,3,2,0,0,0,13.096,9.1402,2,0.858,0.486,0.766,8.59,0.117,0
26.92467615963407,75.79816359268473,17,2,5,0,0,0,0.6267,1.4406,2,0.643,0.951,0.328,2.77,0.23,0
27.004437203124475,75.84552435406746,12,5,3,1,0,0,10.9223,9.1552,2,0.773,0.754,0.681,0.55,0.146,0
26.856595265819628,75.86053528030814,12,3,2,0,0,0,10.1217,5.8304,2,0.641,0.543,0.456,1.3,0.181,0
26.88281402209301,75.7686185720628,8,5,7,1,0,0,1.6926,3.8839,2,0.925,0.993,0.764,3.62,0.097,0
26.868038424433053,75.81818612227602,22,1,9,0,1,1,5.899,2.446,2,0.259,0.3,0.376,1.62,0.632,1
26.87142006497585,75.8804947472255,6,0,11,0,0,1,10.915,7.0245,1,0.622,0.537,0.355,3.71,0.274,0
26.989309257374014,75.80515069964238,23,2,11,0,1,1,7.7754,6.6053,1,0.333,0.293,0.436,5.52,0.578,1
26.979896240120308,75.8113781494738,22,5,4,1,1,1,6.8926,5.5406,2,0.339,0.233,0.29,1.07,0.672,2
26.834844416341685,75.85206564573197,22,2,10,0,1,1,11.1638,7.0817,2,0.402,0.125,0.528,1.3,0.62,1
26.923594331757563,75.71476456850782,21,5,9,1,0,1,6.7574,8.1468,2,0.954,0.347,0.218,0.0,0.26,0
26.903584017444537,75.70786353884583,19,1,7,0,0,0,6.9249,8.8716,2,0.671,0.949,0.655,2.57,0.056,0
26.916940340847876,75.80239048734894,4,2,7,0,1,1,0.8879,1.6778,1,0.441,0.126,0.575,1.0,0.685,2
26.85198350915901,75.73503187092574,12,0,10,0,0,0,6.4153,8.8676,4,0.836,0.594,0.657,1.5,0.143,0
26.941691973644165,75.7125836889698,7,0,5,0,0,0,8.0086,8.9081,3,0.72,0.965,0.532,5.3,0.133,0
26.99768627298703,75.7508652568721,3,4,2,0,1,1,9.9176,9.9766,0,0.421,0.345,0.571,1.73,0.565,1
26.84769969340431,75.81060759427416,21,4,7,0,0,1,7.1757,4.8097,0,0.656,0.606,0.693,2.64,0.254,0
26.82136972969398,75.76357044376525,2,2,11,0,1,1,8.5358,9.8624,1,0.206,0.188,0.452,0.3,0.592,1
26.99641966546285,75.83693778631967,2,2,6,0,1,1,9.676,7.9559,5,0.444,0.248,0.21,2.06,0.641,1
26.922752459335367,75.72978306016944,8,1,4,0,0,0,5.2418,6.487,4,0.672,0.532,0.428,1.36,0.138,0
26.931001845614933,75.75887130879443,8,0,2,0,0,0,3.7189,3.7711,1,0.729,0.838,0.501,3.11,0.117,0
26.983384115030198,75.68878871771044,12,1,7,0,0,0,13.08,13.4778,2,0.872,0.62,0.278,1.36,0.117,0
26.96808865493774,75.76996972809931,3,6,2,1,1,1,6.0176,6.1334,1,0.119,0.243,0.408,1.62,0.724,2
26.82040136271476,75.78654342194056,5,4,12,0,1,1,8.807,8.5717,3,0.256,0.151,0.276,0.39,0.657,2
26.867466460112343,75.87692475635508,9,4,8,0,0,0,10.8027,6.7957,3,0.827,0.959,0.223,0.69,0.069,0
26.926348315573236,75.71054012543411,3,4,6,0,1,1,7.3118,8.6599,2,0.402,0.137,0.29,0.66,0.621,1
26.98242737782468,75.73137596287324,22,4,5,0,1,1,9.8941,9.9476,0,0.439,0.302,0.295,1.63,0.576,1
26.826302988410355,75.70404424672965,17,2,10,0,0,0,10.8136,13.2942,2,0.927,0.825,0.537,0.25,0.13,0
26.910406725912566,75.77771462957345,3,0,3,0,1,1,0.6516,1.0867,4,0.471,0.356,0.386,2.8,0.746,2
26.857982143445323,75.81003109398773,10,6,7,1,0,0,6.1927,3.7223,2,0.868,0.528,0.222,0.26,0.151,0
26.8603828606444,75.81350707451693,5,2,12,0,1,1,6.1936,3.3656,3,0.158,0.216,0.581,2.7,0.587,1
26.945254481777624,75.7231559019303,21,6,9,1,0,1,7.3858,7.9996,1,0.716,0.763,0.773,0.32,0.2,0
26.99705983653464,75.72260579533032,17,4,7,0,0,0,11.7362,11.8269,1,0.857,0.768,0.599,1.56,0.104,0
26.819575459276,75.87880269748906,15,4,3,0,0,0,14.4979,10.1838,1,0.976,0.881,0.659,0.22,0.078,0
26.934204704601957,75.83368172220237,8,0,11,0,0,0,4.574,2.6698,2,0.901,0.604,0.233,0.24,0.133,0
26.869400829278153,75.71486812946053,16,5,3,1,0,0,6.894,9.3499,1,0.61,0.406,0.73,0.02,0.174,0
26.963092221174318,75.8001475376718,21,1,3,0,0,1,4.8172,3.8326,2,0.669,0.6,0.317,0.94,0.253,0
26.88438017794041,75.81870885481455,12,4,12,0,0,0,4.7496,0.6401,2,0.895,0.671,0.457,3.36,0.145,0
26.93051732120944,75.72432065455111,8,0,12,0,0,0,6.2239,7.2742,2,0.705,0.631,0.468,0.47,0.178,0
26.989468190169497,75.83922328569012,20,2,12,0,0,1,9.1409,7.3549,2,0.843,0.72,0.274,1.93,0.258,0
26.82956329413409,75.75513425981416,7,5,10,1,0,0,7.7736,9.841,2,0.949,0.328,0.715,0.06,0.084,0
26.972464765430736,75.85933288744076,13,5,8,1,0,0,9.2145,7.2252,1,0.811,0.354,0.294,0.38,0.1,0
26.990995961185668,75.71257110360287,5,3,6,0,1,1,12.0755,12.0381,2,0.499,0.217,0.743,5.92,0.591,1
26.962967517520347,75.7380610010624,14,4,5,0,0,0,7.9179,7.8344,0,0.828,0.552,0.699,2.73,0.063,0
26.815803046737948,75.73476315179019,8,3,9,0,0,0,9.9269,12.2055,1,0.863,0.77,0.302,1.81,0.104,0
26.90799562927081,75.87794916150578,22,6,4,1,1,1,9.3033,6.7354,0,0.263,0.367,0.432,1.11,0.669,2
26.945512709915917,75.69188039168776,9,5,2,1,0,0,10.1491,11.2112,2,0.822,0.756,0.592,0.59,0.076,0
26.886456479004632,75.73569169210734,9,3,6,0,0,0,4.018,6.4116,2,0.954,0.622,0.276,0.48,0.115,0
26.88008480329112,75.8575443873189,2,5,2,1,1,1,8.2357,4.3103,2,0.367,0.368,0.376,0.29,0.665,2
27.004666845265525,75.81399238510066,2,5,4,1,1,1,9.6316,8.2999,2,0.278,0.142,0.39,3.45,0.72,2
27.011514539747065,75.72173088487453,2,1,10,0,1,1,13.0127,13.1913,2,0.161,0.24,0.43,7.84,0.606,1
26.984589268620553,75.86489310384678,1,0,12,0,1,1,10.5636,8.5932,1,0.211,0.147,0.725,0.69,0.567,1
26.87719780730387,75.72735908459067,9,4,8,0,0,0,5.2663,7.716,2,0.967,0.538,0.218,0.39,0.142,0
26.930571721262904,75.87764696074824,0,3,11,0,1,1,9.2486,7.5091,1,0.148,0.266,0.599,0.36,0.596,1
26.985405736785932,75.83281378561861,16,5,3,1,0,0,8.386,6.651,2,0.682,0.327,0.287,4.89,0.153,0
26.944819443269175,75.82561344982707,15,3,9,0,0,0,4.3746,2.3895,3,0.967,0.307,0.232,1.36,0.141,0
26.89404604262065,75.88686970391178,21,5,9,1,0,1,10.5967,7.4361,3,0.907,0.865,0.53,4.53,0.243,0
26.906604135686262,75.73183333355615,22,0,7,0,1,1,4.3428,6.1903,3,0.378,0.18,0.553,0.76,0.628,1
